test_year,stage,label,rank,term,weight
2022,event_aircraft_core,Aircraft-Aircraft handling/service,1,ev_month_2,2.9683759718304783
2022,event_aircraft_core,Aircraft-Aircraft handling/service,2,ev_month_6 ev_state_ak,2.8227692692625657
2022,event_aircraft_core,Aircraft-Aircraft handling/service,3,damage_minr acft_make_boeing,2.5286584095325058
2022,event_aircraft_core,Aircraft-Aircraft handling/service,4,acft_model_pa_12,2.448544415645092
2022,event_aircraft_core,Aircraft-Aircraft handling/service,5,acft_model_pa_12 acft_category_air,2.448544415645092
2022,event_aircraft_core,Aircraft-Aircraft handling/service,6,acft_make_piper acft_model_pa_12,2.448544415645092
2022,event_aircraft_core,Aircraft-Aircraft handling/service,7,damage_subs acft_make_american_aviation,2.3738989175086016
2022,event_aircraft_core,Aircraft-Aircraft handling/service,8,ev_state_ia,2.347064399028542
2022,event_aircraft_core,Aircraft-Aircraft handling/service,9,ev_state_ia ev_country_usa,2.347064399028542
2022,event_aircraft_core,Aircraft-Aircraft handling/service,10,ev_month_4 ev_state_co,2.3038455929446107
2022,event_aircraft_core,Aircraft-Aircraft handling/service,11,acft_make_american_aviation,2.2913322672903735
2022,event_aircraft_core,Aircraft-Aircraft handling/service,12,cert_max_gr_wt_1650 num_eng_1,2.103490022560466
2022,event_aircraft_core,Aircraft-Aircraft handling/service,13,acft_model_challenger acft_category_air,2.0951010000385817
2022,event_aircraft_core,Aircraft-Aircraft handling/service,14,ev_month_10 ev_state_nc,2.0815031118643175
2022,event_aircraft_core,Aircraft-Aircraft handling/service,15,inj_tot_f_2 inj_tot_s_1,2.0731234228174524
2022,event_aircraft_core,Aircraft-Aircraft oper/perf/capability,1,acft_category_gli,1.1893068866420953
2022,event_aircraft_core,Aircraft-Aircraft oper/perf/capability,2,acft_category_ball,0.8412183488798053
2022,event_aircraft_core,Aircraft-Aircraft oper/perf/capability,3,ev_month_8 ev_state_ak,0.7235760914772245
2022,event_aircraft_core,Aircraft-Aircraft oper/perf/capability,4,acft_category_wsft,0.7171257914542593
2022,event_aircraft_core,Aircraft-Aircraft oper/perf/capability,5,ev_state_co,0.7087457699163019
2022,event_aircraft_core,Aircraft-Aircraft oper/perf/capability,6,ev_state_co ev_country_usa,0.7087457699163019
2022,event_aircraft_core,Aircraft-Aircraft oper/perf/capability,7,ev_month_9 ev_state_or,0.7030536568571549
2022,event_aircraft_core,Aircraft-Aircraft oper/perf/capability,8,damage_subs acft_make_air_tractor,0.6891136243920302
2022,event_aircraft_core,Aircraft-Aircraft oper/perf/capability,9,ev_month_10 ev_state_az,0.6787429992157117
2022,event_aircraft_core,Aircraft-Aircraft oper/perf/capability,10,ev_month_2 ev_state_mi,0.672786915021298
2022,event_aircraft_core,Aircraft-Aircraft oper/perf/capability,11,acft_model_172 acft_category_air,0.6695248601433323
2022,event_aircraft_core,Aircraft-Aircraft oper/perf/capability,12,acft_model_172,0.6695248601433323
2022,event_aircraft_core,Aircraft-Aircraft oper/perf/capability,13,acft_make_cessna acft_model_172,0.6695248601433323
2022,event_aircraft_core,Aircraft-Aircraft oper/perf/capability,14,ev_month_4 ev_state_co,0.6571587796724015
2022,event_aircraft_core,Aircraft-Aircraft oper/perf/capability,15,cert_max_gr_wt_2500 num_eng_1,0.6534483545198605
2022,event_aircraft_core,Aircraft-Aircraft power plant,1,ev_month_4 ev_state_ks,1.3624361722632863
2022,event_aircraft_core,Aircraft-Aircraft power plant,2,ev_month_7 ev_state_ca,1.3263210350803827
2022,event_aircraft_core,Aircraft-Aircraft power plant,3,damage_subs acft_make_beech,1.2964298994077987
2022,event_aircraft_core,Aircraft-Aircraft power plant,4,ev_month_7 ev_state_tn,1.2609275166868992
2022,event_aircraft_core,Aircraft-Aircraft power plant,5,acft_make_stinson,1.2564318373109755
2022,event_aircraft_core,Aircraft-Aircraft power plant,6,ev_month_7 ev_state_la,1.1900616111664477
2022,event_aircraft_core,Aircraft-Aircraft power plant,7,ev_month_7 ev_state_tx,1.1824255092816682
2022,event_aircraft_core,Aircraft-Aircraft power plant,8,ev_month_8 ev_state_in,1.174516999602179
2022,event_aircraft_core,Aircraft-Aircraft power plant,9,acft_category_air,1.1586118330491664
2022,event_aircraft_core,Aircraft-Aircraft power plant,10,ev_month_4 ev_state_wa,1.1564456007265873
2022,event_aircraft_core,Aircraft-Aircraft power plant,11,cert_max_gr_wt_3100,1.1315806019088797
2022,event_aircraft_core,Aircraft-Aircraft power plant,12,cert_max_gr_wt_3100 num_eng_1,1.1315806019088797
2022,event_aircraft_core,Aircraft-Aircraft power plant,13,ev_month_9 ev_state_az,1.1196625291320828
2022,event_aircraft_core,Aircraft-Aircraft power plant,14,damage_subs acft_make_lancair,1.1174941203142965
2022,event_aircraft_core,Aircraft-Aircraft power plant,15,ev_state_ut,1.1154037544036726
2022,event_aircraft_core,Aircraft-Aircraft propeller/rotor,1,acft_category_heli,5.836129597193954
2022,event_aircraft_core,Aircraft-Aircraft propeller/rotor,2,ev_month_6 ev_state_mn,3.2102637263421485
2022,event_aircraft_core,Aircraft-Aircraft propeller/rotor,3,damage_subs acft_make_enstrom,3.112072104787327
2022,event_aircraft_core,Aircraft-Aircraft propeller/rotor,4,ev_month_8,2.910391500555272
2022,event_aircraft_core,Aircraft-Aircraft propeller/rotor,5,acft_make_enstrom,2.6687940702790867
2022,event_aircraft_core,Aircraft-Aircraft propeller/rotor,6,damage_subs acft_make_velocity,2.270616255023004
2022,event_aircraft_core,Aircraft-Aircraft propeller/rotor,7,acft_model_zodiac_601_xl acft_category_air,2.1835154391454132
2022,event_aircraft_core,Aircraft-Aircraft propeller/rotor,8,acft_model_zodiac_601_xl,2.1835154391454132
2022,event_aircraft_core,Aircraft-Aircraft propeller/rotor,9,acft_make_cessna acft_model_172h,2.161720656842047
2022,event_aircraft_core,Aircraft-Aircraft propeller/rotor,10,acft_model_172h acft_category_air,2.161720656842047
2022,event_aircraft_core,Aircraft-Aircraft propeller/rotor,11,acft_model_172h,2.161720656842047
2022,event_aircraft_core,Aircraft-Aircraft propeller/rotor,12,acft_make_velocity,2.1117038737984872
2022,event_aircraft_core,Aircraft-Aircraft propeller/rotor,13,acft_make_hiller,2.044781512056152
2022,event_aircraft_core,Aircraft-Aircraft propeller/rotor,14,acft_category_heli cert_max_gr_wt_7000,1.959956122375627
2022,event_aircraft_core,Aircraft-Aircraft propeller/rotor,15,ev_state_mn,1.9557335972315764
2022,event_aircraft_core,Aircraft-Aircraft structures,1,ev_month_8 ev_state_id,2.936820986459674
2022,event_aircraft_core,Aircraft-Aircraft structures,2,acft_model_lancair_evolution acft_category_air,2.4987640670517703
2022,event_aircraft_core,Aircraft-Aircraft structures,3,acft_model_lancair_evolution,2.4987640670517703
2022,event_aircraft_core,Aircraft-Aircraft structures,4,ev_state_ok,2.3937381435373077
2022,event_aircraft_core,Aircraft-Aircraft structures,5,ev_state_ok ev_country_usa,2.3937381435373077
2022,event_aircraft_core,Aircraft-Aircraft structures,6,acft_category_air cert_max_gr_wt_missing,2.2944149828686378
2022,event_aircraft_core,Aircraft-Aircraft structures,7,cert_max_gr_wt_missing num_eng_2,2.276490656704902
2022,event_aircraft_core,Aircraft-Aircraft structures,8,acft_category_air cert_max_gr_wt_1370,2.18837758391987
2022,event_aircraft_core,Aircraft-Aircraft structures,9,ev_month_9 ev_state_ak,2.063711606633489
2022,event_aircraft_core,Aircraft-Aircraft structures,10,ev_month_4 ev_state_ma,2.0129906824731925
2022,event_aircraft_core,Aircraft-Aircraft structures,11,ev_month_11 ev_state_az,1.9597251540789535
2022,event_aircraft_core,Aircraft-Aircraft structures,12,ev_month_2 ev_state_tx,1.9163605366642995
2022,event_aircraft_core,Aircraft-Aircraft structures,13,acft_model_zodiac_601_xl acft_category_air,1.8611073655832944
2022,event_aircraft_core,Aircraft-Aircraft structures,14,acft_model_zodiac_601_xl,1.8611073655832944
2022,event_aircraft_core,Aircraft-Aircraft structures,15,ev_state_ma,1.8433716469747181
2022,event_aircraft_core,Aircraft-Aircraft systems,1,acft_make_sikorsky,1.5046961456585222
2022,event_aircraft_core,Aircraft-Aircraft systems,2,ev_month_10,1.449888292220132
2022,event_aircraft_core,Aircraft-Aircraft systems,3,num_eng_2 phase_flt_spec_missing,1.258373960921639
2022,event_aircraft_core,Aircraft-Aircraft systems,4,num_eng_2,1.258373960921639
2022,event_aircraft_core,Aircraft-Aircraft systems,5,damage_subs acft_make_navion,1.2347215406670515
2022,event_aircraft_core,Aircraft-Aircraft systems,6,ev_month_4 ev_state_or,1.2228920524870746
2022,event_aircraft_core,Aircraft-Aircraft systems,7,ev_month_6 ev_state_la,1.2065368067475037
2022,event_aircraft_core,Aircraft-Aircraft systems,8,ev_month_6 ev_state_az,1.1839903464836736
2022,event_aircraft_core,Aircraft-Aircraft systems,9,acft_category_gli cert_max_gr_wt_missing,1.1810884726619317
2022,event_aircraft_core,Aircraft-Aircraft systems,10,inj_tot_s_3,1.1718871281580703
2022,event_aircraft_core,Aircraft-Aircraft systems,11,acft_make_dassault_aviation,1.1361923638108862
2022,event_aircraft_core,Aircraft-Aircraft systems,12,acft_model_rv8,1.1141246185700908
2022,event_aircraft_core,Aircraft-Aircraft systems,13,acft_make_vans acft_model_rv8,1.1141246185700908
2022,event_aircraft_core,Aircraft-Aircraft systems,14,acft_model_rv8 acft_category_air,1.1141246185700908
2022,event_aircraft_core,Aircraft-Aircraft systems,15,ev_month_5 ev_state_ky,1.1114252607070003
2022,event_aircraft_core,Aircraft-Fluids/misc hardware,1,damage_subs acft_make_piper,2.12859309996395
2022,event_aircraft_core,Aircraft-Fluids/misc hardware,2,ev_month_9 ev_state_ga,1.5892440986107759
2022,event_aircraft_core,Aircraft-Fluids/misc hardware,3,damage_subs acft_make_beech,1.536903180049276
2022,event_aircraft_core,Aircraft-Fluids/misc hardware,4,acft_make_piper,1.4779431092314554
2022,event_aircraft_core,Aircraft-Fluids/misc hardware,5,ev_month_2 ev_state_id,1.4129754254227098
2022,event_aircraft_core,Aircraft-Fluids/misc hardware,6,ev_month_5 ev_state_az,1.371211996579504
2022,event_aircraft_core,Aircraft-Fluids/misc hardware,7,acft_make_rockwell acft_model_500,1.359390837165437
2022,event_aircraft_core,Aircraft-Fluids/misc hardware,8,ev_month_10,1.3416586130889774
2022,event_aircraft_core,Aircraft-Fluids/misc hardware,9,ev_month_3 ev_state_or,1.2743082614617132
2022,event_aircraft_core,Aircraft-Fluids/misc hardware,10,acft_model_177rg,1.263805633108081
2022,event_aircraft_core,Aircraft-Fluids/misc hardware,11,acft_model_177rg acft_category_air,1.263805633108081
2022,event_aircraft_core,Aircraft-Fluids/misc hardware,12,acft_make_cessna acft_model_177rg,1.263805633108081
2022,event_aircraft_core,Aircraft-Fluids/misc hardware,13,acft_category_air cert_max_gr_wt_1600,1.2513812169395881
2022,event_aircraft_core,Aircraft-Fluids/misc hardware,14,acft_category_air cert_max_gr_wt_missing,1.2443528145405838
2022,event_aircraft_core,Aircraft-Fluids/misc hardware,15,acft_category_heli cert_max_gr_wt_1750,1.225511299481713
2022,event_aircraft_core,Environmental issues-Conditions/weather/phenomena,1,inj_tot_s_1 damage_missing,2.0901980630192285
2022,event_aircraft_core,Environmental issues-Conditions/weather/phenomena,2,damage_missing,1.4507176258720482
2022,event_aircraft_core,Environmental issues-Conditions/weather/phenomena,3,damage_dest acft_make_piper,1.2750410615088121
2022,event_aircraft_core,Environmental issues-Conditions/weather/phenomena,4,ev_month_3,1.2010245042246408
2022,event_aircraft_core,Environmental issues-Conditions/weather/phenomena,5,ev_month_9 ev_state_ak,1.1298877469652167
2022,event_aircraft_core,Environmental issues-Conditions/weather/phenomena,6,ev_month_12,1.0700019346132357
2022,event_aircraft_core,Environmental issues-Conditions/weather/phenomena,7,ev_month_8 ev_state_mn,1.029470262868872
2022,event_aircraft_core,Environmental issues-Conditions/weather/phenomena,8,ev_month_5,1.007875152007615
2022,event_aircraft_core,Environmental issues-Conditions/weather/phenomena,9,ev_month_11 ev_state_nc,0.9971303830396224
2022,event_aircraft_core,Environmental issues-Conditions/weather/phenomena,10,ev_month_7 ev_state_fl,0.9602286808691102
2022,event_aircraft_core,Environmental issues-Conditions/weather/phenomena,11,acft_category_ball,0.948388230413651
2022,event_aircraft_core,Environmental issues-Conditions/weather/phenomena,12,acft_category_heli cert_max_gr_wt_missing,0.9454390044680697
2022,event_aircraft_core,Environmental issues-Conditions/weather/phenomena,13,acft_model_bearhawk acft_category_air,0.94223322235682
2022,event_aircraft_core,Environmental issues-Conditions/weather/phenomena,14,acft_model_bearhawk,0.94223322235682
2022,event_aircraft_core,Environmental issues-Conditions/weather/phenomena,15,ev_month_9 ev_state_ca,0.9388283062206972
2022,event_aircraft_core,Environmental issues-Operating environment,1,ev_month_11 ev_state_ga,4.191263195155604
2022,event_aircraft_core,Environmental issues-Operating environment,2,acft_make_dassault_aviation,3.0518957267549047
2022,event_aircraft_core,Environmental issues-Operating environment,3,ev_month_7 ev_state_wi,2.943099755714454
2022,event_aircraft_core,Environmental issues-Operating environment,4,acft_make_sikorsky,2.918052444401281
2022,event_aircraft_core,Environmental issues-Operating environment,5,acft_model_180k acft_category_air,2.8876375883960366
2022,event_aircraft_core,Environmental issues-Operating environment,6,acft_make_cessna acft_model_180k,2.8876375883960366
2022,event_aircraft_core,Environmental issues-Operating environment,7,acft_model_180k,2.8876375883960366
2022,event_aircraft_core,Environmental issues-Operating environment,8,ev_month_3 ev_state_fl,2.6141346667340515
2022,event_aircraft_core,Environmental issues-Operating environment,9,acft_model_pa46_500tp,2.53976057185889
2022,event_aircraft_core,Environmental issues-Operating environment,10,acft_make_piper acft_model_pa46_500tp,2.53976057185889
2022,event_aircraft_core,Environmental issues-Operating environment,11,acft_model_pa46_500tp acft_category_air,2.53976057185889
2022,event_aircraft_core,Environmental issues-Operating environment,12,ev_state_ga ev_country_usa,2.342953503938091
2022,event_aircraft_core,Environmental issues-Operating environment,13,ev_state_ga,2.342953503938091
2022,event_aircraft_core,Environmental issues-Operating environment,14,num_eng_0,2.339891970932485
2022,event_aircraft_core,Environmental issues-Operating environment,15,num_eng_0 phase_flt_spec_missing,2.339891970932485
2022,event_aircraft_core,Environmental issues-Physical environment,1,ev_month_1,1.3748210444107698
2022,event_aircraft_core,Environmental issues-Physical environment,2,ev_month_7 ev_state_ak,1.2837949322424802
2022,event_aircraft_core,Environmental issues-Physical environment,3,ev_state_ak ev_country_usa,1.2135509856750413
2022,event_aircraft_core,Environmental issues-Physical environment,4,ev_state_ak,1.2135509856750413
2022,event_aircraft_core,Environmental issues-Physical environment,5,acft_make_north_american,1.1058635769402798
2022,event_aircraft_core,Environmental issues-Physical environment,6,acft_make_textron_aviation_inc,1.102336885568325
2022,event_aircraft_core,Environmental issues-Physical environment,7,ev_month_9 ev_state_il,1.0613584113837218
2022,event_aircraft_core,Environmental issues-Physical environment,8,ev_month_10 ev_state_ma,0.9897146394255433
2022,event_aircraft_core,Environmental issues-Physical environment,9,acft_category_heli,0.9872326406425173
2022,event_aircraft_core,Environmental issues-Physical environment,10,acft_make_air_tractor,0.9807881391594062
2022,event_aircraft_core,Environmental issues-Physical environment,11,ev_month_2 ev_state_mn,0.9787158309217127
2022,event_aircraft_core,Environmental issues-Physical environment,12,damage_subs acft_make_maule,0.9698969952363767
2022,event_aircraft_core,Environmental issues-Physical environment,13,ev_month_6 ev_state_or,0.9315163615826989
2022,event_aircraft_core,Environmental issues-Physical environment,14,ev_month_3 ev_state_ak,0.9270431536603044
2022,event_aircraft_core,Environmental issues-Physical environment,15,acft_make_vans_aircraft_inc,0.9124982315640501
2022,event_aircraft_core,Not determined-Not determined,1,inj_tot_s_0 damage_dest,2.050570333155682
2022,event_aircraft_core,Not determined-Not determined,2,damage_dest,1.9624987202741928
2022,event_aircraft_core,Not determined-Not determined,3,ev_month_9 ev_state_co,1.8372466901820566
2022,event_aircraft_core,Not determined-Not determined,4,ev_month_8 ev_state_il,1.588976727376214
2022,event_aircraft_core,Not determined-Not determined,5,ev_month_5 ev_state_ky,1.5034561605081866
2022,event_aircraft_core,Not determined-Not determined,6,ev_month_8 ev_state_nc,1.4775072538865572
2022,event_aircraft_core,Not determined-Not determined,7,ev_month_12 ev_state_ak,1.4567365775095624
2022,event_aircraft_core,Not determined-Not determined,8,ev_month_10 ev_state_ak,1.421426827077476
2022,event_aircraft_core,Not determined-Not determined,9,acft_model_j250_sp acft_category_air,1.4048160744070297
2022,event_aircraft_core,Not determined-Not determined,10,acft_model_j250_sp,1.4048160744070297
2022,event_aircraft_core,Not determined-Not determined,11,cert_max_gr_wt_2600 num_eng_1,1.3941135038167602
2022,event_aircraft_core,Not determined-Not determined,12,ev_month_10,1.3526234243594937
2022,event_aircraft_core,Not determined-Not determined,13,cert_max_gr_wt_2600,1.3008614438533503
2022,event_aircraft_core,Not determined-Not determined,14,ev_month_4 ev_state_fl,1.278501101494658
2022,event_aircraft_core,Not determined-Not determined,15,ev_month_9 ev_state_ca,1.2685897554973582
2022,event_aircraft_core,Personnel issues-Action/decision,1,ev_month_7 ev_state_wa,1.3478622690558602
2022,event_aircraft_core,Personnel issues-Action/decision,2,ev_month_12,1.2225087851823182
2022,event_aircraft_core,Personnel issues-Action/decision,3,acft_category_heli cert_max_gr_wt_missing,1.1151932853861868
2022,event_aircraft_core,Personnel issues-Action/decision,4,ev_month_3 ev_state_mt,0.956167507706584
2022,event_aircraft_core,Personnel issues-Action/decision,5,ev_month_8 ev_state_tn,0.9351125383415788
2022,event_aircraft_core,Personnel issues-Action/decision,6,ev_state_id,0.925286036445636
2022,event_aircraft_core,Personnel issues-Action/decision,7,ev_state_id ev_country_usa,0.925286036445636
2022,event_aircraft_core,Personnel issues-Action/decision,8,ev_month_9 ev_state_wi,0.9206985626258632
2022,event_aircraft_core,Personnel issues-Action/decision,9,ev_month_12 ev_state_tx,0.9087193989539105
2022,event_aircraft_core,Personnel issues-Action/decision,10,ev_month_9 ev_state_nc,0.8667915044413629
2022,event_aircraft_core,Personnel issues-Action/decision,11,ev_state_ok ev_country_usa,0.866205788173156
2022,event_aircraft_core,Personnel issues-Action/decision,12,ev_state_ok,0.866205788173156
2022,event_aircraft_core,Personnel issues-Action/decision,13,ev_month_9 ev_state_wa,0.8474880460710393
2022,event_aircraft_core,Personnel issues-Action/decision,14,ev_state_tn,0.8473709039649582
2022,event_aircraft_core,Personnel issues-Action/decision,15,ev_state_tn ev_country_usa,0.8473709039649582
2022,event_aircraft_core,Personnel issues-Experience/knowledge,1,damage_dest acft_make_piper,3.059497734368015
2022,event_aircraft_core,Personnel issues-Experience/knowledge,2,ev_month_4,2.6193596412642766
2022,event_aircraft_core,Personnel issues-Experience/knowledge,3,ev_month_6 ev_state_nc,2.5496421757568677
2022,event_aircraft_core,Personnel issues-Experience/knowledge,4,ev_month_11 ev_state_ga,2.4018224556613363
2022,event_aircraft_core,Personnel issues-Experience/knowledge,5,ev_month_3 ev_state_la,2.207779028560096
2022,event_aircraft_core,Personnel issues-Experience/knowledge,6,ev_month_12 ev_state_fl,2.0909833901038017
2022,event_aircraft_core,Personnel issues-Experience/knowledge,7,ev_month_8 ev_state_tx,2.0610456153410444
2022,event_aircraft_core,Personnel issues-Experience/knowledge,8,ev_month_9 ev_state_ma,2.0374386788142465
2022,event_aircraft_core,Personnel issues-Experience/knowledge,9,num_eng_3,2.0060172693106466
2022,event_aircraft_core,Personnel issues-Experience/knowledge,10,num_eng_3 phase_flt_spec_missing,2.0060172693106466
2022,event_aircraft_core,Personnel issues-Experience/knowledge,11,ev_month_8 ev_state_fl,2.000987840675714
2022,event_aircraft_core,Personnel issues-Experience/knowledge,12,ev_state_nd,1.974258887172033
2022,event_aircraft_core,Personnel issues-Experience/knowledge,13,ev_state_nd ev_country_usa,1.974258887172033
2022,event_aircraft_core,Personnel issues-Experience/knowledge,14,ev_country_usa ev_highest_injury_fatl,1.9211155507719795
